Statistical profiling result from isolate-0x55934cebc000-29050-v8.log, (164934 ticks, 31979 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      4    1.0%      JS: *Schema.eachPath /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema.js:1615:37
      4  100.0%        JS: ^analyzeSchema /home/adrian/Brokeify/server/node_modules/mongoose/lib/queryHelpers.js:248:25
      3   75.0%          JS: *applyPaths /home/adrian/Brokeify/server/node_modules/mongoose/lib/queryHelpers.js:129:41
      3  100.0%            JS: *Query._optionsForExec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2058:43
      1   25.0%          JS: *Schema.eachPath /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema.js:1615:37
      1  100.0%            JS: ^analyzeSchema /home/adrian/Brokeify/server/node_modules/mongoose/lib/queryHelpers.js:248:25
    383    1.2%    JS: *cursorInit /home/adrian/Brokeify/server/node_modules/mongodb/lib/cursor/abstract_cursor.js:625:21
    383  100.0%      JS: *next /home/adrian/Brokeify/server/node_modules/mongodb/lib/cursor/abstract_cursor.js:331:15
    383  100.0%        JS: *findOne /home/adrian/Brokeify/server/node_modules/mongodb/lib/collection.js:275:18
    383  100.0%          JS: *NativeCollection.<computed> /home/adrian/Brokeify/server/node_modules/mongoose/lib/drivers/node-mongodb-native/collection.js:94:43
    383  100.0%            JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    339    1.1%    JS: *rebalanceInvestments file:///home/adrian/Brokeify/server/computation/simulator.js:707:36
    307   90.6%      Builtin: AsyncFunctionAwaitResolveClosure
    307  100.0%        Builtin: CallApiCallbackOptimizedNoProfiling
    307  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
     22    6.5%      JS: ^simulate file:///home/adrian/Brokeify/server/computation/simulator.js:798:31
     22  100.0%        Builtin: AsyncFunctionAwaitResolveClosure
     22  100.0%          Builtin: CallApiCallbackOptimizedNoProfiling
     22  100.0%            JS: *processTicksAndRejections node:internal/process/task_queues:72:35
     10    2.9%      JS: *simulate file:///home/adrian/Brokeify/server/computation/simulator.js:798:31
     10  100.0%        Builtin: AsyncFunctionAwaitResolveClosure
     10  100.0%          Builtin: CallApiCallbackOptimizedNoProfiling
     10  100.0%            JS: *processTicksAndRejections node:internal/process/task_queues:72:35

  12798    7.8%  __write@@GLIBC_2.2.5
  12597   98.4%    void node::StreamBase::JSMethod<&node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
  12597  100.0%      JS: *handleWriteReq node:internal/stream_base_commons:46:24
  12575   99.8%        JS: *_write node:internal/streams/writable:453:16
  12575  100.0%          JS: *writeCommand /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:371:23
  12575  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
    137    1.1%    JS: ^handleWriteReq node:internal/stream_base_commons:46:24
    102   74.5%      JS: *writeOrBuffer node:internal/streams/writable:548:23
    102  100.0%        JS: *Writable.write node:internal/streams/writable:504:36
    102  100.0%          JS: ^writeCommand /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:371:23
    102  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
     35   25.5%      JS: ^writeGeneric node:internal/stream_base_commons:146:22
     35  100.0%        JS: ^Socket._writeGeneric node:net:927:42
     35  100.0%          JS: ^Socket._write node:net:969:35
     35  100.0%            JS: ^writeOrBuffer node:internal/streams/writable:548:23

   8534    5.2%  Builtin: LoadIC_Megamorphic
    626    7.3%    JS: *Document /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:89:18
    594   94.9%      JS: *Model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:117:15
    593   99.8%        JS: *model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:4771:27
    587   99.0%          JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    489   83.3%            JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
     95   16.2%            JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
     29    4.6%      JS: *ArraySubdocument /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/arraySubdocument.js:25:26
     29  100.0%        JS: *EmbeddedDocument /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema/documentArray.js:130:28
     15   51.7%          JS: *SchemaDocumentArray.cast /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema/documentArray.js:402:46
     15  100.0%            JS: *$set /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:1037:40
      7   24.1%          JS: ^_cast /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/documentArray/methods/index.js:52:8
      7  100.0%            JS: ^_mapCast /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/array/methods/index.js:262:11
      6   20.7%          JS: *_mapCast /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/array/methods/index.js:262:11
      6  100.0%            Builtin: ArrayMap
      1    3.4%          JS: ^SchemaDocumentArray.cast /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema/documentArray.js:402:46
      1  100.0%            JS: *$set /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:1037:40
    569    6.7%    JS: *Model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:117:15
    566   99.5%      JS: *model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:4771:27
    563   99.5%        JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    479   85.1%          JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    479  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
     79   14.0%          JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
     79  100.0%            JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
    506    5.9%    JS: *init /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:733:14
    502   99.2%      JS: *Document.$__init /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:679:38
    502  100.0%        JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    430   85.7%          JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    430  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
     67   13.3%          JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
     67  100.0%            JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
    460    5.4%    JS: *Document.$__init /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:679:38
    458   99.6%      JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    387   84.5%        JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    387  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
    387  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
     67   14.6%        JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
     67  100.0%          JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
     67  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
    344    4.0%    JS: *applyPaths /home/adrian/Brokeify/server/node_modules/mongoose/lib/queryHelpers.js:129:41
    174   50.6%      JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    173   99.4%        JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    173  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
    173  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
    168   48.8%      JS: *Query._optionsForExec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2058:43
    122   72.6%        JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    120   98.4%          JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
    120  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
     44   26.2%        JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
     44  100.0%          JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
     44  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
    332    3.9%    JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
    304   91.6%      JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    304  100.0%        Builtin: AsyncFunctionAwaitResolveClosure
    304  100.0%          Builtin: CallApiCallbackOptimizedNoProfiling
    304  100.0%            JS: *processTicksAndRejections node:internal/process/task_queues:72:35
     26    7.8%      JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
     26  100.0%        JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
     26  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
     26  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
    316    3.7%    JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    209   66.1%      JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
    209  100.0%        Builtin: AsyncFunctionAwaitResolveClosure
    209  100.0%          Builtin: CallApiCallbackOptimizedNoProfiling
    209  100.0%            JS: *processTicksAndRejections node:internal/process/task_queues:72:35
    103   32.6%      Builtin: AsyncFunctionAwaitResolveClosure
    103  100.0%        Builtin: CallApiCallbackOptimizedNoProfiling
    103  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
    270    3.2%    Builtin: AsyncFunctionAwaitResolveClosure
    270  100.0%      Builtin: CallApiCallbackOptimizedNoProfiling
    270  100.0%        JS: *processTicksAndRejections node:internal/process/task_queues:72:35
    251    2.9%    JS: *applyDefaults /home/adrian/Brokeify/server/node_modules/mongoose/lib/helpers/document/applyDefaults.js:5:40
    215   85.7%      JS: *Document /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:89:18
    208   96.7%        JS: *Model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:117:15
    207   99.5%          JS: *model /home/adrian/Brokeify/server/node_modules/mongoose/lib/model.js:4771:27
    205   99.0%            JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
      6    2.8%        JS: *ArraySubdocument /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/arraySubdocument.js:25:26
      6  100.0%          JS: *EmbeddedDocument /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema/documentArray.js:130:28
      3   50.0%            JS: *_mapCast /home/adrian/Brokeify/server/node_modules/mongoose/lib/types/array/methods/index.js:262:11
      3   50.0%            JS: *SchemaDocumentArray.cast /home/adrian/Brokeify/server/node_modules/mongoose/lib/schema/documentArray.js:402:46
     35   13.9%      JS: *Document.$__init /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:679:38
     35  100.0%        JS: *completeOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3247:21
     32   91.4%          JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
     32  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
      3    8.6%          JS: *<anonymous> /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3483:22
      3  100.0%            JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
    250    2.9%    JS: *serializeInto /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:3736:23
    168   67.2%      JS: *serialize /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:4493:19
    168  100.0%        JS: *toBin /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/commands.js:348:10
    166   98.8%          JS: *writeCommand /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:371:23
    165   99.4%            JS: *sendWire /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:225:20
      2    1.2%          JS: ^writeCommand /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:371:23
      2  100.0%            JS: *sendWire /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:225:20
     81   32.4%      JS: *serializeInto /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:3736:23
     74   91.4%        JS: *serialize /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:4493:19
     74  100.0%          JS: *toBin /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/commands.js:348:10
     74  100.0%            JS: *writeCommand /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/connection.js:371:23
      7    8.6%        JS: *serializeInto /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:3736:23
      7  100.0%          JS: *serialize /home/adrian/Brokeify/server/node_modules/bson/lib/bson.cjs:4493:19
      7  100.0%            JS: *toBin /home/adrian/Brokeify/server/node_modules/mongodb/lib/cmap/commands.js:348:10
    243    2.8%    JS: *Query._optionsForExec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2058:43
    179   73.7%      JS: *_findOne /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:2646:51
    178   99.4%        JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
    178  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
    178  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
     57   23.5%      JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
     57  100.0%        JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
     57  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
     57  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
      3    1.2%      JS: ^_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
      3  100.0%        JS: *exec /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:4403:43
      3  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
      3  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
    241    2.8%    JS: *CommandOperation /home/adrian/Brokeify/server/node_modules/mongodb/lib/operations/command.js:13:16
    197   81.7%      JS: *cursorInit /home/adrian/Brokeify/server/node_modules/mongodb/lib/cursor/abstract_cursor.js:625:21
    197  100.0%        JS: *next /home/adrian/Brokeify/server/node_modules/mongodb/lib/cursor/abstract_cursor.js:331:15
    196   99.5%          JS: *findOne /home/adrian/Brokeify/server/node_modules/mongodb/lib/collection.js:275:18
    196  100.0%            JS: *NativeCollection.<computed> /home/adrian/Brokeify/server/node_modules/mongoose/lib/drivers/node-mongodb-native/collection.js:94:43
     39   16.2%      JS: *FindOneAndUpdateOperation /home/adrian/Brokeify/server/node_modules/mongodb/lib/operations/find_and_modify.js:122:16
     39  100.0%        JS: *findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongodb/lib/collection.js:499:27
     39  100.0%          JS: *NativeCollection.<computed> /home/adrian/Brokeify/server/node_modules/mongoose/lib/drivers/node-mongodb-native/collection.js:94:43
     39  100.0%            JS: *_findOneAndUpdate /home/adrian/Brokeify/server/node_modules/mongoose/lib/query.js:3419:69
    191    2.2%    JS: *Document.get /home/adrian/Brokeify/server/node_modules/mongoose/lib/document.js:1893:34
    143   74.9%      JS: *get /home/adrian/Brokeify/server/node_modules/mongoose/lib/helpers/document/compile.js:196:20
     34   23.8%        JS: *updateInvestments file:///home/adrian/Brokeify/server/computation/simulator.js:195:33
     31   91.2%          Builtin: AsyncFunctionAwaitResolveClosure
     31  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
      2    5.9%          JS: ^simulate file:///home/adrian/Brokeify/server/computation/simulator.js:798:31
